base_correct,cases,correct,delta_reader_tokens_vs_official_mem0_pct,delta_reader_visible_context_vs_official_mem0_pct,losses_vs_official_mem0,policy_name,reader_total_tokens,reader_visible_retrieved_context_tokens,tokens_per_correct,wins_vs_official_mem0
62,311,56,37.166629277240396,53.43466651016755,9,random_seed_3331,95229,15869,1700.517857142857,3
62,311,53,37.37183124612359,53.87188591214531,12,random_seed_3332,94918,15720,1790.9056603773586,3
62,311,55,37.051161931405794,53.1969834795622,10,random_seed_3333,95404,15950,1734.6181818181817,3
62,311,52,37.16399002362132,53.5637782798791,14,random_seed_3334,95233,15825,1831.4038461538462,4
62,311,55,37.30782934586099,53.78385516006925,10,random_seed_3335,95015,15750,1727.5454545454545,3
62,311,57,37.25570408688423,53.65180903195517,9,random_seed_3336,95094,15795,1668.3157894736842,4
62,311,59,37.33290225524222,53.616596731124744,6,random_seed_3337,94977,15807,1609.7796610169491,3
62,311,58,37.336201322266064,53.73690542562869,7,random_seed_3338,94972,15766,1637.448275862069,3
62,311,55,37.157391889573624,53.56084392147656,10,random_seed_3339,95243,15826,1731.6909090909091,3
62,311,57,37.218754536217155,53.2967516652484,7,random_seed_3340,95150,15916,1669.298245614035,2
62,311,59,37.362593858456826,53.78972387687432,7,random_seed_3341,94932,15748,1609.0169491525423,4
62,311,56,37.348737776956675,53.763314651251505,9,random_seed_3342,94953,15757,1695.5892857142858,3
62,311,59,37.39294527507621,53.72810235042108,6,random_seed_3343,94886,15769,1608.2372881355932,3
62,311,60,37.15673207616886,53.2468675724053,5,random_seed_3344,95244,15933,1587.4,3
62,311,60,37.411420050409745,53.79559259367939,7,random_seed_3345,94858,15746,1580.9666666666667,5
62,311,56,37.140236741049634,53.30848909885854,9,random_seed_3346,95269,15912,1701.232142857143,3
62,311,55,37.13429842040671,53.428797793362484,10,random_seed_3347,95278,15871,1732.3272727272727,3
62,311,57,37.297932144789456,53.56964699668417,7,random_seed_3348,95030,15823,1667.1929824561403,2
62,311,58,37.25438446007469,53.695824407993186,8,random_seed_3349,95096,15780,1639.5862068965516,4
62,311,56,37.36457329867113,54.0626192083101,9,random_seed_3350,94929,15655,1695.1607142857142,3
62,311,59,37.233930244526846,53.33489832448135,7,random_seed_3351,95127,15903,1612.322033898305,4
62,311,58,37.07623484078702,53.199917837964726,7,random_seed_3352,95366,15949,1644.2413793103449,3
62,311,58,37.29925177159899,53.65180903195517,7,random_seed_3353,95028,15795,1638.4137931034484,3
62,311,56,37.26956016838438,53.36717626690925,8,random_seed_3354,95073,15892,1697.732142857143,2
62,311,55,37.2029190145027,53.47868188620558,10,random_seed_3355,95174,15854,1730.4363636363637,3
62,311,59,37.37183124612359,53.88068898735292,8,random_seed_3356,94918,15717,1608.7796610169491,5
62,311,57,37.182464798954854,53.62246544792981,8,random_seed_3357,95205,15805,1670.2631578947369,3
62,311,58,37.22469285686008,53.552040846268966,9,random_seed_3358,95141,15829,1640.3620689655172,5
62,311,59,37.191702186621626,53.41412600134981,8,random_seed_3359,95191,15876,1613.406779661017,5
62,311,54,37.350057403766215,53.71049620000586,9,random_seed_3360,94951,15775,1758.351851851852,1
62,311,59,37.312448039694374,53.78385516006925,6,random_seed_3361,95008,15750,1610.3050847457628,3
62,311,58,37.191702186621626,53.5637782798791,7,random_seed_3362,95191,15825,1641.2241379310344,3
62,311,56,37.1686087174547,53.590187505501916,9,random_seed_3363,95226,15816,1700.4642857142858,3
62,311,58,37.345438709932836,53.85721412013263,8,random_seed_3364,94958,15725,1637.2068965517242,4
62,311,56,37.237889124955466,53.62833416473488,8,random_seed_3365,95121,15803,1698.5892857142858,2
62,311,56,37.20819752174085,53.654743390357694,10,random_seed_3366,95166,15794,1699.392857142857,4
62,311,57,37.26230222093192,53.819067460899674,8,random_seed_3367,95084,15738,1668.140350877193,3
62,311,57,37.24184800538408,53.713430558408405,7,random_seed_3368,95115,15774,1668.6842105263158,2
62,311,60,37.15607226276409,53.44933830218023,6,random_seed_3369,95245,15864,1587.4166666666667,4
62,311,57,37.37579012655221,53.96578538102644,8,random_seed_3370,94912,15688,1665.122807017544,3
62,311,58,37.33950038928991,53.77505208486164,7,random_seed_3371,94967,15753,1637.3620689655172,3
62,311,57,37.24910595283654,53.62539980633234,9,random_seed_3372,95104,15804,1668.4912280701753,4
62,311,55,37.299911585003755,53.71929927521347,8,random_seed_3373,95027,15772,1727.7636363636364,1
62,311,58,37.2497657662413,53.67528389917544,7,random_seed_3374,95103,15787,1639.7068965517242,3
62,311,57,37.26428166114623,53.78385516006925,7,random_seed_3375,95081,15750,1668.0877192982457,2
62,311,57,37.14287599466871,53.5461721294639,8,random_seed_3376,95265,15831,1671.3157894736842,3
62,311,55,37.26692091476531,53.66061210716276,8,random_seed_3377,95077,15792,1728.6727272727273,1
62,311,56,37.189062933002546,53.47281316940051,9,random_seed_3378,95195,15856,1699.9107142857142,3
62,311,59,37.27153960859869,53.74570850083629,6,random_seed_3379,95070,15763,1611.3559322033898,3
62,311,54,37.2029190145027,53.419994718154875,11,random_seed_3380,95174,15874,1762.4814814814815,3
62,311,53,37.26296203433669,53.79852695208193,11,random_seed_3381,95083,15745,1794.0188679245282,2
62,311,57,37.34213964290898,53.948179230611224,8,random_seed_3382,94963,15694,1666.017543859649,3
62,311,60,37.15937132978794,53.57258135508671,6,random_seed_3383,95240,15822,1587.3333333333333,4
62,311,56,37.23854893836023,53.56964699668417,8,random_seed_3384,95120,15823,1698.5714285714287,2
62,311,55,37.288694757122684,53.70756184160334,10,random_seed_3385,95044,15776,1728.0727272727272,3
62,311,57,37.14815450190686,53.323160890871215,8,random_seed_3386,95257,15907,1671.1754385964912,3
62,311,59,37.171247971073775,53.39065113412952,6,random_seed_3387,95222,15884,1613.9322033898304,3
62,311,59,37.12836009976378,53.34957011649403,8,random_seed_3388,95287,15898,1615.0338983050847,5
62,311,54,37.11186476464456,53.37597934211684,9,random_seed_3389,95312,15889,1765.037037037037,1
62,311,57,37.28671531690838,53.663546465565304,8,random_seed_3390,95047,15791,1667.4912280701753,3
62,311,54,37.21017696195516,53.66941518237037,10,random_seed_3391,95163,15789,1762.2777777777778,2
62,311,59,37.281436809670225,53.557909563074034,6,random_seed_3392,95055,15827,1611.1016949152543,3
62,311,58,37.2372293115507,53.65180903195517,9,random_seed_3393,95122,15795,1640.0344827586207,5
62,311,55,37.165309650430856,53.59312186390446,9,random_seed_3394,95231,15815,1731.4727272727273,2
62,311,54,37.233930244526846,53.51976290384107,10,random_seed_3395,95127,15840,1761.611111111111,2
62,311,54,37.22073397643146,53.61072801431966,10,random_seed_3396,95147,15809,1761.9814814814815,2
62,311,60,37.23063117750301,53.552040846268966,7,random_seed_3397,95132,15829,1585.5333333333333,5
62,311,56,37.21083677535993,53.41706035975234,8,random_seed_3398,95162,15875,1699.3214285714287,2
62,311,58,37.21941434962193,53.364241908506706,7,random_seed_3399,95149,15893,1640.5,3
62,311,53,37.171247971073775,53.604859297514594,13,random_seed_3400,95222,15811,1796.6415094339623,4
62,311,58,37.12506103273994,53.33489832448135,7,random_seed_3401,95292,15903,1642.9655172413793,3
62,311,56,37.12308159252564,53.29088294844332,8,random_seed_3402,95295,15918,1701.6964285714287,2
62,311,58,37.25306483326516,53.52269726224361,7,random_seed_3403,95098,15839,1639.6206896551723,3
62,311,55,37.19236200002639,53.38771677572699,9,random_seed_3404,95190,15885,1730.7272727272727,2
62,311,57,37.32960318821837,53.77505208486164,8,random_seed_3405,94982,15753,1666.3508771929824,3
62,311,56,37.046543237572415,53.06493735144811,9,random_seed_3406,95411,15995,1703.767857142857,3
62,311,55,37.138917114240094,53.44053522697262,10,random_seed_3407,95271,15867,1732.2,3
62,311,53,37.394924715290514,54.08022535872532,10,random_seed_3408,94883,15649,1790.245283018868,1
62,311,58,37.245147072407924,53.6136623727222,6,random_seed_3409,95110,15808,1639.8275862068965,2
62,311,52,37.1857638659787,53.77798644326418,12,random_seed_3410,95200,15752,1830.7692307692307,2
62,311,58,37.18180498555009,53.3554388332991,8,random_seed_3411,95206,15896,1641.4827586206898,4
62,311,58,37.194341440240706,53.48161624460812,7,random_seed_3412,95187,15853,1641.155172413793,3
62,311,55,37.11714327188271,53.35250447489657,10,random_seed_3413,95304,15897,1732.8,3
62,311,50,37.37644993995698,53.97165409783151,14,random_seed_3414,94911,15686,1898.22,2
62,311,55,37.186423679383466,53.40238856773966,9,random_seed_3415,95199,15880,1730.8909090909092,2
62,311,54,37.21413584238377,53.43466651016755,9,random_seed_3416,95157,15869,1762.1666666666667,1
62,311,53,37.05248155821534,53.141230669914016,11,random_seed_3417,95402,15969,1800.0377358490566,2
62,311,59,37.21809472281239,53.475747527803044,6,random_seed_3418,95151,15855,1612.7288135593221,3
62,311,55,37.273519048813,53.79265823527686,9,random_seed_3419,95067,15747,1728.490909090909,2
62,311,57,37.19302181343116,53.51095982863347,8,random_seed_3420,95189,15843,1669.982456140351,3
62,311,54,37.29067419733699,53.71929927521347,11,random_seed_3421,95041,15772,1760.0185185185185,3
62,311,56,37.27945736945592,53.6136623727222,10,random_seed_3422,95058,15808,1697.4642857142858,4
62,311,58,37.2840760632893,53.58138443029432,6,random_seed_3423,95051,15819,1638.8103448275863,2
62,311,58,37.20555826812178,53.48748496141319,6,random_seed_3424,95170,15851,1640.8620689655172,2
62,311,60,37.237889124955466,53.552040846268966,5,random_seed_3425,95121,15829,1585.35,3
62,311,59,37.243827445598384,53.49041931981572,7,random_seed_3426,95112,15850,1612.0677966101696,4
62,311,56,37.16728909064517,53.4552070189853,10,random_seed_3427,95228,15862,1700.5,4
62,311,53,37.15475263595455,53.370110625311774,12,random_seed_3428,95247,15891,1797.1132075471698,3
62,311,57,37.27483867562253,53.64007159834502,8,random_seed_3429,95065,15799,1667.8070175438597,3
62,311,58,37.115163831668404,53.258605006015436,8,random_seed_3430,95307,15929,1643.2241379310344,4
62,311,57,37.28737513031315,53.73397106722615,9,random_seed_3431,95046,15767,1667.4736842105262,4
62,311,61,37.20753770833608,53.42586343495994,5,random_seed_3432,95167,15872,1560.1147540983607,4
62,311,60,37.112524578049324,53.53736905425629,6,random_seed_3433,95311,15834,1588.5166666666667,4
62,311,55,37.288694757122684,53.93057308019602,10,random_seed_3434,95044,15700,1728.0727272727272,3
62,311,55,37.40548172976682,53.97165409783151,10,random_seed_3435,94867,15686,1724.8545454545454,3
62,311,55,37.288694757122684,53.67234954077291,9,random_seed_3436,95044,15788,1728.0727272727272,2
62,311,57,37.167948904049936,53.39065113412952,8,random_seed_3437,95227,15884,1670.6491228070176,3
62,311,59,37.09338998931102,53.33489832448135,7,random_seed_3438,95340,15903,1615.9322033898304,4
62,311,58,37.14287599466871,53.475747527803044,8,random_seed_3439,95265,15855,1642.5,4
62,311,53,37.32432468098022,53.68408697438305,10,random_seed_3440,94990,15784,1792.2641509433963,1
62,311,57,37.29859195819422,53.704627483200795,8,random_seed_3441,95029,15777,1667.1754385964912,3
62,311,53,37.29727233138468,53.61072801431966,10,random_seed_3442,95031,15809,1793.0377358490566,1
62,311,55,37.36589292548068,54.012735115467,10,random_seed_3443,94927,15672,1725.9454545454546,3
62,311,58,37.288694757122684,53.61072801431966,8,random_seed_3444,95044,15809,1638.6896551724137,4
62,311,56,37.06963670673933,53.27034243962557,9,random_seed_3445,95376,15925,1703.142857142857,3
62,311,55,37.26428166114623,53.64300595674756,9,random_seed_3446,95081,15798,1728.7454545454545,2
62,311,57,37.28935457052746,53.654743390357694,7,random_seed_3447,95043,15794,1667.421052631579,2
62,311,56,37.3546760975996,53.939376155403615,9,random_seed_3448,94944,15697,1695.4285714285713,3
62,311,56,37.106586257406406,53.26153936441796,10,random_seed_3449,95320,15928,1702.142857142857,4
62,311,56,37.233930244526846,53.484550603010646,9,random_seed_3450,95127,15852,1698.6964285714287,3
62,311,56,37.08349278823949,53.19404912115966,9,random_seed_3451,95355,15951,1702.767857142857,3
62,311,57,37.29463307776561,53.88362334575545,8,random_seed_3452,95035,15716,1667.280701754386,3
62,311,55,37.24052837857454,53.607793655917135,10,random_seed_3453,95117,15810,1729.4,3
62,311,57,37.31442747990868,53.86601719534024,9,random_seed_3454,95005,15722,1666.7543859649122,4
62,311,55,37.27813774264638,53.73983978403122,8,random_seed_3455,95060,15765,1728.3636363636363,1
62,311,56,37.14617506169255,53.38478241732445,9,random_seed_3456,95260,15886,1701.0714285714287,3
62,311,59,37.35203684398052,53.90709821297573,6,random_seed_3457,94948,15708,1609.2881355932204,3
62,311,56,37.152773195740245,53.273276798028114,8,random_seed_3458,95250,15924,1700.892857142857,2
62,311,56,37.23656949814592,53.63126852313742,9,random_seed_3459,95123,15802,1698.625,3
62,311,58,37.07293577376318,53.331963966078824,8,random_seed_3460,95371,15904,1644.3275862068965,4
62,311,55,37.15541244935932,53.40238856773966,10,random_seed_3461,95246,15880,1731.7454545454545,3
62,311,57,37.25966296731285,53.68995569118812,7,random_seed_3462,95088,15782,1668.2105263157894,2
62,311,56,37.12044233890656,53.43760086857009,9,random_seed_3463,95299,15868,1701.767857142857,3
62,311,61,37.22931155069346,53.4962880366208,5,random_seed_3464,95134,15848,1559.5737704918033,4
62,311,58,37.189062933002546,53.25273628921037,8,random_seed_3465,95195,15931,1641.2931034482758,4
62,311,54,37.26098259412238,53.45814137738783,10,random_seed_3466,95086,15861,1760.851851851852,2
62,311,54,37.26098259412238,53.61953108952727,11,random_seed_3467,95086,15806,1760.851851851852,3
62,311,60,37.1494741287164,53.331963966078824,5,random_seed_3468,95255,15904,1587.5833333333333,3
62,311,60,37.336201322266064,53.87188591214531,6,random_seed_3469,94972,15720,1582.8666666666666,4
62,311,53,37.426595758719436,53.87482027054784,10,random_seed_3470,94835,15719,1789.3396226415093,1
62,311,57,37.38634714102852,54.045013057894884,8,random_seed_3471,94896,15661,1664.842105263158,3
62,311,57,37.4166985576479,54.115437659555745,7,random_seed_3472,94850,15637,1664.0350877192982,2
62,311,55,37.11054513783502,53.23806449719769,10,random_seed_3473,95314,15936,1732.9818181818182,3
62,311,58,37.218754536217155,53.70169312479827,7,random_seed_3474,95150,15778,1640.5172413793102,3
62,311,57,37.28671531690838,53.66941518237037,9,random_seed_3475,95047,15789,1667.4912280701753,4
62,311,58,37.247786326027,53.64007159834502,7,random_seed_3476,95106,15799,1639.7586206896551,3
62,311,55,37.40020322252867,53.9628510226239,12,random_seed_3477,94875,15689,1725.0,5
62,311,57,37.286055503503604,53.648874673552626,8,random_seed_3478,95048,15796,1667.5087719298247,3
62,311,57,37.352696657385295,53.780920801666724,8,random_seed_3479,94947,15751,1665.7368421052631,3
62,311,56,37.30914897267053,53.713430558408405,9,random_seed_3480,95013,15774,1696.6607142857142,3
62,311,57,37.196320880455005,53.40238856773966,9,random_seed_3481,95184,15880,1669.8947368421052,4
62,311,57,37.17454703809763,53.55497520467149,9,random_seed_3482,95217,15828,1670.4736842105262,4
62,311,57,37.35401628419483,53.86308283693771,8,random_seed_3483,94945,15723,1665.701754385965,3
62,311,56,37.268900354979614,53.88949206256052,8,random_seed_3484,95074,15714,1697.75,2
62,311,60,37.20027976088362,53.443469585375155,5,random_seed_3485,95178,15866,1586.3,3
62,311,55,37.293973264360844,53.74864285923883,8,random_seed_3486,95036,15762,1727.9272727272728,1
62,311,56,37.28341624988453,53.63713723994249,8,random_seed_3487,95052,15800,1697.357142857143,2
62,311,57,37.32828356140883,53.79852695208193,8,random_seed_3488,94984,15745,1666.3859649122808,3
62,311,56,37.278797556051146,53.60192493911207,9,random_seed_3489,95059,15812,1697.482142857143,3
62,311,54,37.27681811583684,53.648874673552626,11,random_seed_3490,95062,15796,1760.4074074074074,3
62,311,56,37.21479565578854,53.59312186390446,9,random_seed_3491,95156,15815,1699.2142857142858,3
62,311,55,37.18312461235963,53.43173215176502,10,random_seed_3492,95204,15870,1730.9818181818182,3
62,311,55,37.27087979519392,53.616596731124744,10,random_seed_3493,95071,15807,1728.5636363636363,3
62,311,56,37.20225920109793,53.56084392147656,7,random_seed_3494,95175,15826,1699.5535714285713,1
62,311,55,37.22469285686008,53.502156753425865,9,random_seed_3495,95141,15846,1729.8363636363636,2
62,311,57,37.25834334050331,53.53736905425629,9,random_seed_3496,95090,15834,1668.2456140350878,4
62,311,54,37.33290225524222,53.819067460899674,10,random_seed_3497,94977,15738,1758.8333333333333,2
62,311,56,37.39426490188575,53.90709821297573,9,random_seed_3498,94884,15708,1694.357142857143,3
62,311,54,37.297932144789456,53.70756184160334,10,random_seed_3499,95030,15776,1759.8148148148148,2
62,311,56,37.32828356140883,53.722233633616014,8,random_seed_3500,94984,15771,1696.142857142857,2
62,311,53,37.33158262843268,53.780920801666724,10,random_seed_3501,94979,15751,1792.0566037735848,1
